Idade;Nivel_educacao;Avaliacao_desempenho;Experiencia_cargos_lideranca;Habilidades_competencias;Treinamento_lideranca;Feedback_supervisores;Satisfacao_trabalho;Lider;Coach;Empodera;Sucesso_membros;Orientado_resultados;Comunicador;Desenvolvimento_carreira;Estrategia_equipe;Habilidades_tecnicas
57.0;Superior;5.0;1.0;10.0;S;0.8158391711776937;4.0;S;S;S;S;S;S;S;S;S
38.0;Médio;2.0;1.0;8.0;S;0.3942081548507492;1.0;N;N;N;N;N;N;N;N;S
68.0;Superior;2.0;1.0;6.0;N;0.03295417511463794;5.0;N;N;N;N;N;N;N;N;S
55.0;Superior;1.0;1.0;0.0;N;0.7088062979704114;5.0;N;N;N;N;N;N;N;N;S
37.0;Especialização;2.0;1.0;5.0;S;0.9561667844973851;3.0;N;N;N;N;N;N;N;N;S
74.0;Superior;4.0;0.0;7.0;N;0.624986650276338;0.0;N;N;N;N;N;N;N;N;S
46.0;Especialização;0.0;1.0;4.0;N;0.18841447854547333;5.0;N;N;N;N;N;N;N;N;S
68.0;Superior;0.0;0.0;1.0;N;0.24824253218111036;0.0;N;N;N;N;N;N;N;N;S
21.0;Superior;0.0;0.0;4.0;S;0.9097507186313742;2.0;N;N;N;N;N;N;N;N;S
72.0;Especialização;4.0;1.0;7.0;N;0.013562095604470636;3.0;N;N;N;N;N;N;N;N;S
24.0;Especialização;0.0;0.0;1.0;N;0.5487466654634174;3.0;N;N;N;N;N;N;N;N;S
45.0;Especialização;1.0;1.0;0.0;n;0.15867764519395577;4.0;N;N;N;N;N;N;N;N;S
45.0;Não Especifica;4.0;1.0;3.0;N;0.2827644352170794;4.0;N;N;N;N;N;N;N;N;S
21.0;Médio;5.0;1.0;3.0;N;0.3069816494932601;0.0;N;N;N;N;N;N;N;N;S
39.0;Especialização;4.0;1.0;8.0;S;0.21928274773832757;5.0;S;S;S;S;S;S;S;S;S
29.0;Médio;4.0;0.0;2.0;S;0.7923520627061558;5.0;N;N;N;N;N;N;N;N;S
62.0;Especialização;2.0;0.0;3.0;N;0.3322091739787588;1.0;N;N;N;S;S;S;S;N;S
20.0;nan;2.0;1.0;2.0;N;0.345484991265538;0.0;N;N;N;S;S;S;S;N;S
39.0;Superior;2.0;0.0;1.0;S;0.4530068136934591;5.0;N;N;N;S;S;S;S;N;S
61.0;Especialização;3.0;0.0;3.0;S;0.9022952887404225;4.0;N;N;N;S;S;S;S;N;S
19.0;Médio;1.0;;7.0;n;0.688173032026683;4.0;N;N;N;S;S;S;S;N;S
41.0;Especialização;4.0;1.0;0.0;D;0.0617497041677777;4.0;N;N;N;S;S;S;S;N;S
51.0;Especialização;4.0;0.0;7.0;S;0.03926192103657411;0.0;N;N;N;S;S;S;S;N;S
44.0;nan;2.0;0.0;7.0;N;0.5663892295770254;3.0;N;N;N;S;S;S;S;N;S
72.0;Superior;4.0;0.0;2.0;N;0.8870605617272078;1.0;N;N;N;S;S;S;S;N;S
58.0;Especialização;5.0;1.0;9.0;S;0.3232514760005911;1.0;N;N;N;S;S;S;S;N;S
18.0;Especialização;4.0;0.0;9.0;S;0.24777182890216842;4.0;S;S;S;S;S;S;S;S;S
25.0;Especialização;0.0;0.0;5.0;S;0.7481910453130791;2.0;N;N;N;S;S;S;S;N;S
40.0;Especialização;5.0;1.0;3.0;n;0.6020913664698274;0.0;N;N;N;S;S;S;S;N;S
55.0;Superior;5.0;0.0;0.0;N;0.5650273423568051;;N;N;N;S;S;S;S;N;S
23.0;Especialização;4.0;1.0;0.0;N;0.14930119914354112;5.0;N;N;N;S;S;S;S;N;S
39.0;Especialização;3.0;1.0;4.0;N;0.17596131866098563;3.0;N;N;N;S;S;S;S;N;S
42.0;Especialização;2.0;1.0;7.0;N;0.28178777592402426;4.0;N;N;N;S;S;S;S;N;S
35.0;Médio;1.0;1.0;0.0;S;0.20683893468193693;2.0;N;N;N;S;S;S;S;N;S
34.0;Médio;1.0;1.0;1.0;S;0.9714447450464361;4.0;N;N;N;S;S;S;S;N;S
29.0;Superior;0.0;1.0;6.0;N;0.01861101635615736;2.0;N;N;N;S;S;S;S;N;S
23.0;Especialização;1.0;0.0;7.0;N;0.6260563384293241;1.0;N;N;N;S;S;S;S;N;S
43.0;Médio;1.0;1.0;2.0;N;0.5175988248754383;2.0;N;N;N;S;S;S;S;N;S
44.0;Médio;2.0;0.0;10.0;S;0.3232512358984363;1.0;N;N;N;S;S;S;S;N;S
25.0;Especialização;2.0;0.0;7.0;S;0.8875887121039754;1.0;N;N;N;S;S;S;S;N;S
36.0;Especialização;3.0;1.0;0.0;S;0.6701625775392822;0.0;N;N;N;S;S;S;S;N;S
59.0;nan;0.0;0.0;8.0;N;0.9983543513232265;2.0;N;N;N;S;S;S;S;N;S
18.0;Especialização;1.0;0.0;1.0;N;0.16865595932648536;3.0;N;N;N;S;S;S;S;N;S
74.0;Médio;3.0;0.0;1.0;N;0.08786783586782876;3.0;N;N;N;S;S;S;S;N;S
46.0;Médio;0.0;1.0;3.0;S;0.13939726746634395;2.0;N;N;N;S;S;S;S;N;S
62.0;Médio;5.0;0.0;9.0;N;0.26929096758459625;0.0;N;N;N;S;S;S;S;N;S
;Superior;1.0;0.0;2.0;S;0.41678699156795607;3.0;N;N;N;S;S;S;S;N;S
52.0;Superior;1.0;1.0;3.0;N;0.8626032850019429;4.0;N;N;N;S;S;S;S;N;S
57.0;Superior;2.0;0.0;5.0;N;0.2835917663288866;3.0;N;N;N;S;S;S;S;N;S
31.0;Especialização;4.0;0.0;;S;0.9152433100276822;0.0;N;N;N;S;S;S;S;N;S
52.0;Médio;0.0;0.0;4.0;S;0.46290768840471663;1.0;N;N;N;S;S;S;S;N;S
65.0;Médio;1.0;1.0;1.0;N;0.6470700185389826;1.0;N;N;N;S;S;S;S;N;S
62.0;Especialização;0.0;0.0;2.0;S;0.26440771405595076;1.0;N;N;N;S;S;S;S;N;S
37.0;Superior;3.0;0.0;9.0;D;0.15601381602353792;;N;N;N;S;S;S;S;N;S
73.0;Especialização;3.0;1.0;10.0;S;0.8694569406580492;1.0;N;N;N;S;S;S;S;N;S
66.0;Superior;4.0;1.0;2.0;S;0.10950618052016392;1.0;N;N;N;S;S;S;S;N;S
30.0;Médio;1.0;1.0;4.0;S;0.7740213057670227;0.0;N;N;N;S;S;S;S;N;S
55.0;Especialização;2.0;0.0;10.0;N;0.5809843060768575;4.0;S;S;S;S;S;S;S;S;S
66.0;Superior;1.0;1.0;4.0;N;0.8611377816788489;3.0;N;N;N;S;S;S;S;N;S
63.0;Médio;0.0;1.0;3.0;N;0.7178184120981771;0.0;N;N;N;S;S;S;S;N;S
66.0;Médio;5.0;1.0;7.0;N;0.2816641021115418;0.0;N;N;N;S;S;S;S;N;S
25.0;Especialização;3.0;0.0;5.0;S;0.5744275972572762;2.0;N;N;N;S;S;S;S;N;S
60.0;Médio;0.0;1.0;5.0;N;0.013073619605447284;1.0;N;N;N;S;S;S;S;N;S
37.0;Médio;4.0;1.0;0.0;S;0.475218342372429;5.0;N;N;N;S;S;S;S;N;S
50.0;Superior;3.0;1.0;5.0;N;0.08601363557203567;4.0;N;N;N;S;S;S;S;N;S
43.0;Superior;2.0;1.0;2.0;N;0.4289449978103297;5.0;N;N;N;S;S;S;S;N;S
56.0;Especialização;3.0;1.0;5.0;S;0.1096118079986772;2.0;N;N;N;S;S;S;S;N;S
38.0;Especialização;;0.0;9.0;N;0.955479806945415;4.0;S;S;S;S;S;S;S;S;S
70.0;Médio;1.0;0.0;10.0;N;0.5230679574077278;1.0;N;N;N;S;S;S;S;N;S
66.0;Superior;5.0;1.0;5.0;N;0.9132179852766433;5.0;N;N;N;S;S;S;S;N;S
59.0;nan;5.0;1.0;1.0;N;0.022366222965765847;1.0;N;N;N;S;S;S;S;N;S
60.0;Especialização;1.0;1.0;0.0;N;0.6376532838818979;1.0;N;N;N;S;S;S;S;N;S
71.0;Especialização;3.0;0.0;10.0;N;0.3069545019266202;3.0;N;N;N;S;S;S;S;N;S
58.0;Especialização;4.0;0.0;2.0;N;0.4318289959652363;4.0;N;N;N;S;S;S;S;N;S
26.0;Médio;1.0;0.0;4.0;S;0.8730873952146897;4.0;N;N;N;S;S;S;S;N;S
41.0;Superior;1.0;0.0;3.0;N;0.9800210947587448;2.0;N;N;N;S;S;S;S;N;S
54.0;Especialização;2.0;1.0;6.0;N;0.24649195443335237;0.0;N;N;N;S;S;S;S;N;S
66.0;Especialização;3.0;1.0;3.0;N;0.9482532853533017;1.0;N;N;N;S;S;S;S;N;S
58.0;Superior;1.0;1.0;7.0;N;0.6887269488817191;1.0;N;N;N;S;S;S;S;N;S
34.0;Especialização;4.0;1.0;6.0;N;0.9514139143572707;5.0;N;N;N;S;S;S;S;N;S
41.0;Especialização;0.0;0.0;9.0;N;0.56236699862121;2.0;N;N;N;S;S;S;S;N;S
38.0;Especialização;3.0;1.0;8.0;S;0.9607562849914706;4.0;S;S;S;S;S;S;S;S;S
68.0;Superior;2.0;0.0;0.0;N;0.8924554581474337;3.0;N;N;N;S;S;S;S;N;S
56.0;Superior;5.0;0.0;4.0;N;0.12859174122544603;4.0;N;N;N;S;S;S;S;N;S
72.0;Superior;1.0;1.0;3.0;S;0.3107899271017305;3.0;N;N;N;S;S;S;S;N;S
58.0;Médio;4.0;0.0;5.0;S;0.24306319151251188;3.0;N;N;N;S;S;S;S;N;S
56.0;Especialização;3.0;0.0;0.0;N;0.572099326050257;4.0;N;N;N;S;S;S;S;N;S
30.0;nan;4.0;1.0;5.0;n;0.8027994315059253;5.0;N;N;N;S;S;S;S;N;S
28.0;Superior;4.0;0.0;0.0;N;0.7594114468868812;1.0;N;N;N;S;S;S;S;N;S
63.0;Especialização;5.0;0.0;0.0;S;0.7267491322834767;3.0;N;N;N;S;S;S;S;N;S
36.0;Especialização;2.0;1.0;7.0;S;0.37526487573558587;5.0;N;N;N;S;S;S;S;N;S
28.0;Médio;3.0;0.0;1.0;N;0.13963688162782795;2.0;N;N;N;S;S;S;S;N;S
30.0;Especialização;1.0;0.0;;N;0.21058355362859926;2.0;N;N;N;S;S;S;S;N;S
63.0;Especialização;2.0;1.0;5.0;S;0.7416774596483326;3.0;N;N;N;S;S;S;S;N;S
62.0;Médio;1.0;0.0;5.0;S;0.14753433905956326;1.0;N;N;N;S;S;S;S;N;S
18.0;Superior;0.0;1.0;5.0;S;0.2229467049335211;3.0;N;N;N;S;S;S;S;N;S
;Médio;4.0;0.0;7.0;S;0.4245526528734912;2.0;N;N;N;S;S;S;S;N;S
61.0;Especialização;0.0;0.0;3.0;N;0.07211243068746298;2.0;N;N;N;S;S;S;S;N;S
36.0;Especialização;4.0;1.0;2.0;S;0.2126920607701298;4.0;N;N;N;S;S;S;S;N;S
29.0;Especialização;5.0;1.0;5.0;S;0.14976812734123657;1.0;N;N;N;S;S;S;S;N;S
25.0;Especialização;2.0;0.0;3.0;N;0.9513217829118404;4.0;N;N;N;S;S;S;S;N;S
25.0;Superior;1.0;1.0;1.0;S;0.19152588554488914;5.0;N;N;N;S;S;S;S;N;S
70.0;Médio;5.0;0.0;5.0;N;0.8617697101703937;5.0;N;N;N;S;S;S;S;N;S
62.0;Superior;1.0;1.0;9.0;S;0.1147981912666084;5.0;S;S;S;S;S;S;S;S;S
29.0;Superior;2.0;0.0;4.0;N;0.8696731323025073;0.0;N;N;N;S;S;S;S;N;S
65.0;Superior;3.0;0.0;10.0;S;0.5994337862734697;5.0;S;S;S;S;S;S;S;S;S
50.0;Especialização;0.0;0.0;8.0;N;0.8497059232246179;3.0;N;N;N;S;S;S;S;N;S
62.0;Especialização;0.0;0.0;10.0;N;0.8673486885373575;4.0;S;S;S;S;S;S;S;S;S
43.0;Especialização;1.0;0.0;5.0;S;0.5963735306674091;5.0;N;N;N;S;S;S;S;N;S
56.0;Médio;1.0;1.0;2.0;D;0.917694153395024;1.0;N;N;N;S;S;S;S;N;N
45.0;Especialização;1.0;1.0;10.0;N;0.585448291484623;5.0;S;S;S;S;S;S;S;S;S
75.0;Especialização;2.0;0.0;4.0;S;0.7125650778783753;3.0;N;N;N;S;S;S;S;N;N
22.0;Médio;3.0;0.0;9.0;N;0.4160804771688327;3.0;N;N;N;N;N;N;N;N;N
25.0;Especialização;0.0;1.0;7.0;N;0.9140676944709873;3.0;N;N;N;N;N;N;N;N;N
42.0;Especialização;5.0;1.0;8.0;S;0.8241625389120266;3.0;N;N;N;N;N;N;N;N;N
44.0;Superior;4.0;1.0;7.0;S;0.16671311161692748;3.0;N;N;N;N;N;N;N;N;N
63.0;Superior;2.0;1.0;2.0;N;0.5763878502046987;1.0;N;N;N;N;N;N;N;N;N
40.0;Superior;0.0;1.0;8.0;N;0.8968273290869464;0.0;N;N;N;N;N;N;N;N;N
47.0;Médio;3.0;0.0;2.0;N;0.7930644936589509;2.0;N;N;N;N;N;N;N;N;N
62.0;Especialização;2.0;0.0;;N;0.962552780661325;0.0;N;N;N;N;N;N;N;N;N
64.0;Especialização;5.0;1.0;9.0;N;0.2313016869475948;2.0;N;N;N;N;N;N;N;N;N
40.0;Médio;0.0;1.0;8.0;S;0.367459633130478;4.0;S;S;S;S;S;S;S;S;S
66.0;Especialização;2.0;1.0;6.0;N;0.5071918880181313;3.0;N;N;N;N;N;N;N;N;N
64.0;Médio;0.0;1.0;3.0;S;;4.0;N;N;N;N;N;N;N;N;N
37.0;Especialização;0.0;1.0;9.0;S;0.39404525518881905;4.0;S;S;S;S;S;S;S;S;S
35.0;Médio;3.0;1.0;8.0;S;0.5375392044243325;2.0;N;N;N;N;N;N;N;N;N
35.0;Médio;4.0;1.0;2.0;S;0.19133920300134066;1.0;N;N;N;N;N;N;N;N;N
19.0;Médio;3.0;1.0;2.0;N;0.2566878187025806;3.0;N;N;N;N;N;N;N;N;N
21.0;Especialização;0.0;1.0;1.0;N;0.12484249980879447;5.0;N;N;N;N;N;N;N;N;N
47.0;Superior;2.0;0.0;9.0;N;;4.0;S;S;S;S;S;S;S;S;S
50.0;nan;5.0;1.0;2.0;S;;0.0;N;N;N;N;N;N;N;N;N
53.0;Especialização;3.0;1.0;0.0;S;0.2202661531837884;3.0;N;N;N;N;N;N;N;N;N
35.0;Superior;4.0;0.0;3.0;N;0.5073241491809525;1.0;N;N;N;N;N;N;N;N;N
54.0;Superior;;0.0;7.0;S;;3.0;N;N;N;N;N;N;N;N;N
36.0;Médio;5.0;0.0;4.0;N;0.9234066063183948;5.0;N;N;N;N;N;N;N;N;N
64.0;Especialização;3.0;1.0;1.0;S;0.29446752115726427;5.0;N;N;N;N;N;N;N;N;N
45.0;Especialização;3.0;1.0;;S;0.8864643481838621;4.0;N;N;N;N;N;N;N;N;N
57.0;Especialização;3.0;1.0;0.0;S;0.497620065324647;0.0;N;N;N;N;N;N;N;N;N
37.0;Médio;;1.0;1.0;S;0.8501504977106406;4.0;N;N;N;N;N;N;N;N;N
66.0;Especialização;5.0;0.0;0.0;S;0.2470644407896445;1.0;N;N;N;N;N;N;N;N;N
50.0;Especialização;2.0;1.0;1.0;S;0.17527060224275304;2.0;N;N;N;N;N;N;N;N;N
29.0;Especialização;4.0;1.0;2.0;S;0.8494118032348283;5.0;N;N;N;N;N;N;N;N;N
75.0;Especialização;4.0;0.0;0.0;N;0.2129238823717109;0.0;N;N;N;N;N;N;N;N;N
68.0;Especialização;0.0;1.0;10.0;N;0.7461953492995801;5.0;S;S;S;S;S;S;S;S;S
32.0;Superior;1.0;1.0;8.0;S;0.3445837946596324;1.0;N;N;N;N;N;N;N;N;N
58.0;Especialização;2.0;1.0;9.0;n;0.7481937264351614;1.0;N;N;N;N;N;N;N;N;N
56.0;Especialização;0.0;1.0;;N;0.9076462659883302;5.0;N;N;N;N;N;N;N;N;N
19.0;nan;0.0;0.0;7.0;S;0.9816384312872931;4.0;N;N;N;N;N;N;N;N;N
46.0;Especialização;3.0;0.0;4.0;N;0.35980947726863344;5.0;N;N;N;N;N;N;N;N;N
58.0;Especialização;1.0;0.0;7.0;N;0.3675258346405462;4.0;N;N;N;N;N;N;N;N;N
27.0;Superior;1.0;0.0;6.0;N;;5.0;N;N;N;N;N;N;N;N;N
19.0;Especialização;2.0;1.0;3.0;N;0.8615281302980383;4.0;N;N;N;N;N;N;N;N;N
68.0;Médio;1.0;1.0;6.0;N;0.04509197191137804;2.0;N;N;N;N;N;N;N;N;N
28.0;Especialização;0.0;1.0;5.0;S;0.5734499862265204;3.0;N;N;N;N;N;N;N;N;N
30.0;Médio;1.0;0.0;2.0;S;0.18124477154843832;3.0;N;N;N;N;N;N;N;N;N
27.0;nan;1.0;0.0;8.0;N;0.9940125360932185;4.0;S;S;S;S;S;S;S;S;S
31.0;Médio;4.0;0.0;9.0;S;0.1389230123709737;4.0;S;S;S;S;S;S;S;S;S
35.0;Especialização;0.0;1.0;8.0;N;0.5593476125428666;2.0;N;N;N;N;N;N;N;N;N
68.0;Especialização;;1.0;4.0;S;0.6651983700291831;3.0;N;N;N;N;N;N;N;N;N
71.0;Não Especifica;1.0;0.0;7.0;S;0.9370646546540563;2.0;N;N;N;N;N;N;N;N;N
26.0;Especialização;1.0;0.0;6.0;S;0.847258311644187;1.0;N;N;N;N;N;N;N;N;N
74.0;Superior;3.0;1.0;8.0;D;0.245754771327783;5.0;S;S;S;S;S;S;S;S;S
56.0;Especialização;1.0;1.0;6.0;S;0.5726239512925045;;N;N;N;N;N;N;N;N;N
45.0;Superior;1.0;1.0;3.0;S;0.9535739579058833;4.0;N;N;N;N;N;N;N;N;N
20.0;Especialização;4.0;0.0;3.0;S;0.7357168471049377;0.0;N;N;N;N;N;N;N;N;N
37.0;Especialização;0.0;0.0;10.0;S;0.6883363483798938;1.0;N;N;N;N;N;N;N;N;N
23.0;Médio;2.0;0.0;7.0;N;0.7549010792811566;5.0;N;N;N;N;N;N;N;N;N
44.0;Especialização;0.0;0.0;5.0;N;0.3225061889878198;;N;N;N;N;N;N;N;N;N
70.0;Especialização;3.0;1.0;8.0;S;;2.0;N;N;N;N;N;N;N;N;N
19.0;Médio;0.0;1.0;9.0;S;0.23285475144691592;5.0;S;S;S;S;S;S;S;S;S
46.0;Superior;1.0;1.0;6.0;S;0.4281027709077534;2.0;N;N;N;N;N;N;N;N;N
55.0;Especialização;3.0;0.0;6.0;N;0.8899288171885065;2.0;N;N;N;N;N;N;N;N;N
20.0;Médio;0.0;1.0;3.0;S;0.01897114649075171;4.0;N;N;N;N;N;N;N;N;N
33.0;Superior;3.0;1.0;2.0;S;0.4143186502523467;2.0;N;N;N;N;N;N;N;N;N
47.0;Superior;2.0;1.0;7.0;N;0.26682176673905955;0.0;N;N;N;N;N;N;N;N;N
57.0;Não Especifica;0.0;1.0;6.0;N;0.1985896164936094;1.0;N;N;N;N;N;N;N;N;N
19.0;Especialização;5.0;1.0;3.0;N;0.8385754214725123;4.0;N;N;N;N;N;N;N;N;N
34.0;Superior;1.0;0.0;3.0;S;0.6964985728449781;1.0;N;N;N;N;N;N;N;N;N
58.0;Médio;3.0;1.0;0.0;N;;2.0;N;N;N;N;N;N;N;N;N
29.0;Superior;5.0;1.0;10.0;S;0.4944633265011894;3.0;N;N;N;N;N;N;N;N;N
52.0;Superior;5.0;0.0;6.0;N;0.4669057718271111;5.0;N;N;N;N;N;N;N;N;N
60.0;Especialização;4.0;0.0;0.0;S;0.14252779402940852;4.0;N;N;N;N;N;N;N;N;N
18.0;Especialização;3.0;1.0;9.0;S;0.7997627009912083;2.0;N;N;N;N;N;N;N;N;N
72.0;Médio;5.0;1.0;9.0;S;0.3666739714541998;4.0;S;S;S;S;S;S;S;S;S
62.0;Especialização;4.0;1.0;3.0;N;0.7619377751603944;;N;N;N;N;N;N;N;N;N
32.0;Superior;5.0;1.0;10.0;S;0.19206261508221245;0.0;N;N;N;N;N;N;N;N;N
43.0;Superior;1.0;0.0;2.0;S;0.3150734616138323;0.0;N;N;N;N;N;N;N;N;N
54.0;Especialização;2.0;1.0;10.0;S;0.09517094770266588;5.0;S;S;S;S;S;S;S;S;S
38.0;Superior;4.0;0.0;2.0;N;0.1434792697456082;0.0;N;N;N;N;N;N;N;N;N
66.0;Superior;2.0;1.0;0.0;D;0.8831834903527329;3.0;N;N;N;N;N;N;N;N;N
48.0;Não Especifica;3.0;1.0;3.0;n;0.10911264418557753;1.0;N;N;N;N;N;N;N;N;N
42.0;Especialização;1.0;1.0;0.0;S;0.0957312072859432;3.0;N;N;N;N;N;N;N;N;S
40.0;Superior;4.0;0.0;7.0;S;0.9403773108366599;3.0;N;N;N;N;N;N;N;N;S
41.0;Especialização;3.0;1.0;0.0;N;0.6459034596607676;2.0;N;N;N;N;N;N;N;N;S
74.0;Médio;5.0;1.0;5.0;S;0.10091598355441944;0.0;N;N;N;N;N;N;N;N;S
55.0;Especialização;0.0;0.0;6.0;N;0.9717167390660514;4.0;N;N;N;N;N;N;N;N;S
45.0;Superior;3.0;1.0;;N;0.14710001050329713;5.0;S;S;S;S;S;S;S;S;S
38.0;Especialização;2.0;0.0;1.0;S;0.766345725285428;1.0;N;N;N;N;N;N;N;N;S
71.0;Superior;1.0;1.0;3.0;N;0.034851361639586464;4.0;N;N;N;N;N;N;N;N;S
60.0;Superior;1.0;0.0;10.0;N;0.6245417973398115;2.0;N;N;N;N;N;N;N;N;S
35.0;Superior;3.0;0.0;2.0;D;0.5467038721028958;2.0;N;N;N;N;N;N;N;N;S
53.0;Médio;5.0;0.0;8.0;S;0.20800381042530114;1.0;N;N;N;N;N;N;N;N;S
52.0;Especialização;0.0;1.0;6.0;N;0.6431461427204163;4.0;N;N;N;N;N;N;N;N;S
62.0;Médio;2.0;;1.0;N;0.6170529931773886;1.0;N;N;N;N;N;N;N;N;S
72.0;nan;3.0;0.0;10.0;S;0.7983517154639768;1.0;N;N;N;N;N;N;N;N;S
26.0;Médio;3.0;1.0;5.0;S;;0.0;N;N;N;N;N;N;N;N;S
70.0;Especialização;1.0;0.0;8.0;N;0.510104940653566;4.0;S;S;S;S;S;S;S;S;S
55.0;Superior;2.0;1.0;2.0;N;0.4902951934841613;0.0;N;N;N;N;N;N;N;N;S
75.0;Superior;0.0;1.0;10.0;N;0.6215957709446978;0.0;N;N;N;N;N;N;N;N;S
47.0;Médio;1.0;0.0;5.0;S;0.7292075892298131;5.0;N;N;N;N;N;N;N;N;S
61.0;Especialização;3.0;0.0;2.0;N;0.3561711724418746;0.0;N;N;N;N;N;N;N;N;S
51.0;Superior;1.0;1.0;2.0;S;0.5046418833662284;3.0;N;N;N;N;N;N;N;N;S
49.0;Especialização;1.0;0.0;3.0;n;0.5851041858231734;2.0;N;N;N;N;N;N;N;N;S
20.0;Médio;4.0;0.0;8.0;N;0.9883780838359111;2.0;N;N;N;N;N;N;N;N;S
20.0;Superior;1.0;0.0;10.0;S;0.5877121964559167;3.0;N;N;N;N;N;N;N;N;S
45.0;Superior;5.0;0.0;7.0;N;0.22418655074225668;1.0;N;N;N;N;N;N;N;N;S
61.0;Não Especifica;1.0;1.0;0.0;S;0.5879898582402607;4.0;N;N;N;N;N;N;N;N;S
32.0;Médio;5.0;;10.0;N;0.8194995829490181;4.0;S;S;S;S;S;S;S;S;S
58.0;Especialização;2.0;0.0;0.0;S;0.8574036800111908;4.0;N;N;N;N;N;N;N;N;S
40.0;Especialização;1.0;1.0;6.0;S;0.8002504545930117;0.0;N;N;N;N;N;N;N;N;S
57.0;Superior;0.0;0.0;2.0;N;0.8882094152888419;4.0;N;N;N;N;N;N;N;N;S
28.0;Superior;5.0;0.0;10.0;S;0.33476634187912746;4.0;S;S;S;S;S;S;S;S;S
65.0;Médio;5.0;0.0;6.0;N;0.507570620952662;4.0;N;N;N;N;N;N;N;N;S
49.0;Superior;3.0;0.0;8.0;S;0.779591096007544;2.0;N;N;N;N;N;N;N;N;S
75.0;Superior;2.0;1.0;2.0;S;0.2644499507590984;3.0;N;N;N;N;N;N;N;N;S
74.0;Médio;1.0;;2.0;S;0.37158143785170106;5.0;N;N;N;N;N;N;N;N;S
71.0;Superior;0.0;1.0;1.0;N;0.831155654556012;1.0;N;N;N;N;N;N;N;N;S
53.0;Superior;3.0;0.0;9.0;S;0.7700856496204832;3.0;N;N;N;N;N;N;N;N;S
50.0;Especialização;2.0;1.0;0.0;S;;4.0;N;N;N;N;N;N;N;N;S
41.0;Especialização;5.0;1.0;8.0;S;0.9959740585146502;1.0;N;N;N;N;N;N;N;N;S
56.0;Médio;0.0;1.0;5.0;N;0.24074454697137904;1.0;N;N;N;N;N;N;N;N;S
51.0;Especialização;1.0;1.0;5.0;N;0.9004499861736733;3.0;N;N;N;N;N;N;N;N;S
73.0;Especialização;4.0;0.0;7.0;S;0.09451550135006914;3.0;N;N;N;N;N;N;N;N;S
45.0;Especialização;4.0;1.0;10.0;S;0.7098002089640555;3.0;N;N;N;N;N;N;N;N;S
54.0;Especialização;2.0;0.0;4.0;N;0.22009938767555093;5.0;N;N;N;N;N;N;N;N;S
24.0;Especialização;0.0;1.0;8.0;S;0.3003111569225627;3.0;N;N;N;N;N;N;N;N;S
21.0;Especialização;3.0;1.0;;S;0.9463211776645418;5.0;S;S;S;S;S;S;S;S;S
54.0;Especialização;0.0;1.0;4.0;S;0.2631512367342119;0.0;N;N;N;N;N;N;N;N;S
73.0;Superior;5.0;0.0;1.0;S;0.6731778691606303;2.0;N;N;N;N;N;N;N;N;S
18.0;Superior;4.0;1.0;5.0;S;0.17812850786325618;5.0;N;N;N;N;N;N;N;N;S
18.0;Especialização;2.0;;8.0;S;0.09338997757048761;2.0;N;N;N;N;N;N;N;N;S
64.0;Especialização;1.0;0.0;2.0;N;0.33931702534386443;4.0;N;N;N;N;N;N;N;N;S
37.0;Especialização;0.0;0.0;9.0;S;0.6241961007894813;0.0;N;N;N;N;N;N;N;N;S
36.0;Especialização;4.0;1.0;3.0;S;0.24794514375408117;1.0;N;N;N;N;N;N;N;N;S
46.0;Superior;3.0;1.0;9.0;N;0.300168798671674;3.0;N;N;N;N;N;N;N;N;S
27.0;nan;2.0;1.0;10.0;N;0.7087298186064551;4.0;S;S;S;S;S;S;S;S;S
35.0;Especialização;1.0;1.0;7.0;N;0.10279602298136903;1.0;N;N;N;N;N;N;N;N;S
45.0;Médio;0.0;1.0;5.0;N;0.44690509180350746;2.0;N;N;N;N;N;N;N;N;S
52.0;Especialização;3.0;1.0;6.0;S;0.9417345298822242;1.0;N;N;N;N;N;N;N;N;S
60.0;Médio;1.0;1.0;6.0;N;0.396971662414225;;N;N;N;N;N;N;N;N;S
64.0;Superior;5.0;0.0;3.0;S;0.4342010279774393;3.0;N;N;N;N;N;N;N;N;S
48.0;Médio;4.0;1.0;5.0;N;0.738204303607289;5.0;N;N;N;N;N;N;N;N;S
44.0;Médio;5.0;0.0;8.0;N;0.7790115220328468;5.0;S;S;S;S;S;S;S;S;S
28.0;Médio;4.0;0.0;2.0;N;0.7696063897805245;2.0;N;N;N;N;N;N;N;N;S
66.0;Especialização;3.0;1.0;7.0;S;0.9978670249135722;3.0;N;N;N;N;N;N;N;N;S
66.0;Superior;5.0;1.0;6.0;N;0.07145108748705731;0.0;N;N;N;N;N;N;N;N;S
55.0;Médio;4.0;0.0;3.0;N;0.9822532846329993;4.0;N;N;N;N;N;N;N;N;S
22.0;Especialização;2.0;0.0;9.0;N;0.9501896169973988;2.0;N;N;N;N;N;N;N;N;S
25.0;Superior;3.0;1.0;2.0;S;0.8521389002595581;2.0;N;N;N;N;N;N;N;N;S
51.0;Especialização;4.0;0.0;6.0;S;0.4541255758520417;1.0;N;N;N;N;N;N;N;N;S
65.0;Médio;0.0;0.0;9.0;N;0.8709023716339244;2.0;N;N;N;N;N;N;N;N;S
69.0;Superior;4.0;0.0;8.0;S;0.22083241230609518;4.0;S;S;S;S;S;S;S;S;S
