codigo_tribunal,populacao,num_juizes,casos_recebidos,tipo_caso,taxa_crescimento_populacao,taxa_criminalidade,tempo_casos,nivel_automacao,congestionamento,advogados,urbanizacao,nivel_educacao,habitantes_por_juiz,idh,idade_juizes,casos_pendentes
1115C,323257.0,20.0,659.0598201563886,criminal,0.26623369872639974,0.41754302163508683,7.0,9.0,alto,14.0,baixo,0.6423719021218334,16162.85,0.8325919651712764,47.0,1606.6225867813473
9085G,276592.0,5.0,555.2219190274767,,0.2286978868668271,0.7551149333770717,22.0,6.0,medio,36.0,alto,0.5232132657031012,55318.4,0.5460328051234375,60.0,1962.8431502735757
5250G,45401.0,10.0,304.38027880034724,civil,0.03243238077995618,0.2614320379023529,21.0,9.0,baixo,,medio,,4540.1,,56.0,624.6499944509368
3308C,436100.0,17.0,351.7088551614388,trabalhista,0.5597573712235981,0.517829174815493,3.0,6.0,alto,12.0,baixo,0.4000863166711105,25652.941176470587,0.8408091482792134,51.0,783.2900921609879
2861H,245432.0,15.0,752.2361139877024,civil,,,14.0,1.0,alto,76.0,baixo,0.618417426291619,16362.133333333331,0.5544245606581844,60.0,2307.2878163249597
4365G,460779.0,8.0,506.27104147937166,civil,0.3765090677220109,0.13727643892367725,16.0,5.0,medio,34.0,baixo,0.23474888538137242,57597.375,0.3553249318943801,43.0,1120.5742753800673
7643G,195486.0,15.0,585.0481611694908,civil,0.682824017350015,0.7252414424953039,4.0,3.0,medio,26.0,alto,0.9931150693888599,13032.4,0.4455794397571017,49.0,2076.2535046740118
3470C,177214.0,14.0,653.3937910167324,trabalhista,0.4533038717718235,0.7831705583832282,13.0,10.0,medio,6.0,baixo,0.0,12658.142857142857,0.38382943382029644,41.0,1940.8206314580277
5729B,276200.0,20.0,445.56680285254293,criminal,0.4268954528027625,0.40751439883537377,1.0,6.0,alto,53.0,medio,0.76809897776424,13810.0,0.9405681113794365,52.0,1851.8493934731162
9453E,363636.0,7.0,603.4560977120967,civil,0.3282537264084293,0.6700186305918134,5.0,6.0,baixo,15.0,baixo,0.5497445669040248,51948.0,0.46893895588600487,48.0,1732.1920644048523
9366H,240536.0,12.0,731.6560723858566,trabalhista,0.30501874057823875,0.4830635057009999,18.0,3.0,medio,19.0,medio,0.49469056721212523,20044.666666666668,0.7532370509936614,42.0,2105.893950963111
7829A,236329.0,17.0,189.31798851092853,trabalhista,0.3355758048143822,0.29617923350758163,12.0,2.0,alto,,medio,0.32359685093210333,13901.70588235294,0.49235256087793217,36.0,45.4868231267933
6900B,106693.0,17.0,317.83216512997336,trabalhista,0.13331574242117217,0.4598709324205956,11.0,6.0,baixo,87.0,alto,0.8447632876558089,6276.058823529412,0.550772974928295,52.0,1083.2406461203645
2950B,65135.0,10.0,210.4697636475828,criminal,0.4701735640794617,0.5892974292080886,9.0,8.0,alto,77.0,alto,0.7870610434373255,6513.5,0.7867435829286722,38.0,1020.1872246887231
7601B,495448.0,19.0,563.7471875076267,trabalhista,0.9083851519968027,0.6027247123301084,7.0,3.0,invalido,95.0,baixo,0.0,26076.21052631579,0.35421064716835776,58.0,1536.3415711738687
,320006.0,14.0,618.2102092766345,criminal,0.41978634742421556,0.851609558202679,14.0,5.0,alto,61.0,baixo,0.9791076579601191,22857.571428571428,0.6380859653117665,57.0,2167.4682789113017
9870F,166262.0,11.0,177.93454063175284,civil,0.0,0.3518706587015602,3.0,6.0,medio,90.0,alto,0.5771058453283632,15114.727272727272,0.930269307154753,36.0,583.6348250130793
7170C,34331.0,2.0,649.933076152666,trabalhista,0.7724106954478042,0.7407516521417161,16.0,9.0,medio,43.0,alto,0.18798812491292288,17165.5,0.4458647211580216,44.0,1696.3862251085839
7055E,213258.0,18.0,606.3646992797787,trabalhista,0.0,0.3061019262378006,7.0,2.0,alto,52.0,medio,0.4627633614720661,11847.666666666666,0.585927985153847,40.0,1962.9136896543505
9003B,336792.0,7.0,93.08877330992696,trabalhista,0.45320852521946237,0.6574678959085787,1.0,4.0,baixo,18.0,baixo,0.0,48113.142857142855,0.3061019262378006,45.0,364.58229068231753
7172H,320693.0,12.0,540.1626270878975,trabalhista,0.4220666607549175,0.6545616507442951,6.0,0.0,baixo,60.0,baixo,0.0,,0.43086363329884747,54.0,1397.286085761253
5431C,55761.0,2.0,207.59645532684664,trabalhista,0.5742924286332503,0.532646094179038,6.0,5.0,alto,47.0,alto,0.11602679056898893,27880.5,0.5015417156513307,44.0,1139.363942716397
6489G,295406.0,20.0,598.2259635114546,trabalhista,0.8694671917180455,0.9676599525404532,10.0,4.0,medio,57.0,alto,1.0,14770.3,0.745499879862413,51.0,1876.483878586704
5292G,474475.0,18.0,545.0564890146316,civil,0.7348091078730405,0.6296808033196459,12.0,6.0,baixo,33.0,medio,0.5782699273902101,26359.722222222223,0.8220613203765355,58.0,1720.9889236706156
6031H,364716.0,6.0,497.3712699213113,criminal,1.0,0.9309672443042809,22.0,8.0,baixo,32.0,baixo,0.5174347603759837,60786.0,0.5209936295711175,42.0,1505.2666991206347
4974B,285792.0,10.0,83.84764125893764,criminal,0.7755914349398428,0.8374928374447466,19.0,10.0,alto,4.0,alto,0.7036717158392811,28579.2,0.7828031022239215,40.0,451.8383737250841
3564F,214544.0,20.0,415.1236437659933,trabalhista,0.9805182378346082,1.0,6.0,3.0,alto,41.0,alto,0.45124999612611194,10727.2,0.6753221180378811,50.0,1464.6634118482343
,380002.0,15.0,547.4489450050803,civil,0.42329597383002193,0.25947110356161734,14.0,8.0,medio,19.0,,0.3928294774254072,25333.466666666667,0.8083376161803728,79.0,1564.5966548088602
9442B,114667.0,5.0,922.3349061307969,criminal,0.5810112540468767,0.4644224179454178,3.0,5.0,baixo,7.0,alto,0.7031110722104785,22933.4,0.39937865275184553,57.0,3120.3942534145363
4726A,34677.0,20.0,173.86214521441087,civil,0.4416559764822081,0.6472515313667186,10.0,4.0,alto,99.0,alto,0.007286459733145206,1733.85,0.17756002078855204,53.0,469.0008097179211
1580A,80617.0,3.0,847.736516513033,trabalhista,0.07272567621390948,0.39460592911288794,9.0,1.0,baixo,26.0,baixo,0.0,26872.33333333333,0.4264235431256147,59.0,2743.6604159955205
8576F,441811.0,5.0,613.6306733175378,criminal,0.24703926914345148,0.2572668143383909,23.0,0.0,baixo,87.0,baixo,0.04758663290060588,88362.2,0.3820364074562361,38.0,2069.437699914851
6385C,90148.0,8.0,846.347503405395,trabalhista,0.9916872458441947,0.7540254465411976,20.0,7.0,medio,98.0,baixo,0.28771946457648984,11268.5,0.2776069120549101,36.0,3010.9268264176885
9905E,339070.0,8.0,702.4333607433048,criminal,0.7824327014633192,0.5501920190130399,19.0,5.0,medio,51.0,alto,0.9750453281526936,42383.75,0.7457044876954472,54.0,1733.034757199824
6011D,105271.0,8.0,138.77483749185467,trabalhista,0.14579498360591447,0.06146562399792915,22.0,6.0,medio,56.0,medio,0.7417462520188814,13158.875,0.5298487942908211,36.0,231.19969885853317
1871D,64457.0,12.0,191.16425821005555,criminal,0.2700777518455201,0.7830555389054399,15.0,5.0,alto,71.0,medio,0.24962679936591464,5371.416666666667,0.11338153187792921,46.0,767.1280893185886
7350H,72531.0,8.0,216.11592367265783,criminal,0.7649454264068187,0.4475319486569781,9.0,9.0,medio,75.0,baixo,0.08113234742357854,9066.375,0.6885828366944691,79.0,739.7124075268733
6546E,234335.0,,307.639707607777,criminal,0.48364748679722813,0.46732350486504876,19.0,6.0,alto,51.0,alto,0.5221829065363441,21303.18181818182,0.3261506887217408,50.0,677.5398924733288
3451B,496516.0,14.0,249.17906880516375,trabalhista,0.6298029041640241,0.5421418767881504,8.0,8.0,alto,8.0,baixo,0.29729970152839835,35465.42857142857,0.37414961223063387,36.0,688.8099418441418
2058G,158027.0,8.0,608.5481964691976,criminal,0.5681084967647668,0.6811035371107645,22.0,,alto,13.0,baixo,0.8916138799499517,19753.375,0.6730473646811143,50.0,1618.1080918296634
8467F,224243.0,10.0,377.28704681422596,civil,0.9134917781783306,0.42316349420680505,4.0,0.0,baixo,32.0,baixo,0.6171177499667383,22424.3,0.7056081637117503,49.0,668.7133387351357
8012G,287231.0,7.0,611.3188109615769,trabalhista,0.0431825002182388,0.23974220770295424,5.0,0.0,alto,34.0,baixo,0.5113647700679771,41033.0,0.22209999015162823,48.0,2359.9814273587504
6098D,279301.0,17.0,105.58769203122793,criminal,0.12639501966509015,0.4606899081319473,19.0,8.0,alto,18.0,alto,0.0,16429.470588235294,0.21815095759383485,45.0,-31.648070725963123
5294C,75771.0,4.0,664.4112054488711,civil,0.2218777101458443,0.3972363217253815,14.0,4.0,medio,79.0,baixo,0.8314622174611568,18942.75,0.8132235070299807,49.0,1885.4832585462655
3930B,123135.0,13.0,229.46845009858575,criminal,0.8929026449136299,0.6994751995514193,18.0,10.0,medio,55.0,baixo,0.1717313023065955,9471.923076923076,0.37216311780575706,58.0,583.2659873549649
7224G,96354.0,4.0,394.84415562115714,civil,0.33455232857299916,0.5038431457716283,19.0,1.0,baixo,43.0,medio,0.2679839751042894,24088.5,0.387015864646749,78.0,1334.106399956043
,142743.0,5.0,451.5780847099005,criminal,0.7022810154473711,0.8562097296218645,6.0,2.0,baixo,24.0,medio,0.11140601797640731,28548.6,0.39226999047333233,58.0,858.3606618061613
1013F,274453.0,4.0,519.959100284563,trabalhista,0.23837457925929048,0.34013991447847075,5.0,0.0,medio,21.0,baixo,0.2049534633737234,68613.25,0.6075459535850407,50.0,1441.1037372444412
3686H,460505.0,18.0,667.3736948227768,criminal,0.8570744226842281,0.513188391500396,11.0,5.0,baixo,18.0,baixo,0.0,25583.61111111111,0.2209526248488255,35.0,2152.3596819174336
3224C,63892.0,6.0,525.877653412758,criminal,1.0,0.7093811867384178,5.0,5.0,baixo,14.0,baixo,0.0,10648.666666666666,0.08465118015828194,,1561.0791602169631
,68409.0,2.0,613.6404711363106,civil,0.5841392410310787,0.49113453557365505,8.0,2.0,medio,19.0,alto,1.0,34204.5,0.7093811867384178,45.0,1774.4572290508381
8801G,276889.0,11.0,226.85281069807502,trabalhista,1.0,0.7018125695712585,5.0,2.0,alto,77.0,alto,0.1590382027727258,25171.727272727272,0.2785840164444786,48.0,739.408904321918
6697H,457686.0,14.0,695.842310478548,civil,0.5983204596620468,0.522487522966214,11.0,6.0,alto,57.0,alto,0.6219797948878969,32691.85714285714,0.5128024670152069,36.0,2399.1307642829124
9697F,179457.0,5.0,258.6691105375189,civil,0.7476732105909955,0.3087367646881233,13.0,0.0,invalido,64.0,baixo,1.0,35891.4,0.7233272931351906,58.0,661.436268885795
4393B,446512.0,6.0,479.94870387683335,criminal,0.910551782651474,0.534827286600232,6.0,4.0,medio,80.0,medio,0.9728532436103712,74418.66666666667,0.4213267811978112,50.0,1120.822881867923
1160D,410710.0,10.0,780.0962405348939,criminal,0.9217676273641296,0.8322690129883064,5.0,2.0,medio,2.0,alto,,41071.0,,38.0,2208.3605017123086
4672G,353860.0,8.0,266.77093926187877,criminal,0.4733950025832655,0.49182305602042153,18.0,,alto,57.0,baixo,0.6591278410125543,44232.5,0.4091153157807722,48.0,652.9101903728098
3001H,381296.0,14.0,305.7941004100138,trabalhista,0.0,0.0,10.0,10.0,alto,34.0,alto,0.931964420397845,27235.42857142857,0.837367409505164,50.0,774.101155586929
9969E,56382.0,3.0,708.0618144343491,trabalhista,0.503151105127301,0.7480198967833159,16.0,3.0,baixo,49.0,medio,0.07889149428458739,18794.0,0.2945713018710825,49.0,2013.1763830058335
3938D,106675.0,12.0,503.34978189755714,trabalhista,0.5813358750572835,0.31016005178556677,22.0,5.0,medio,90.0,medio,0.554983031150605,8889.583333333334,0.21978782015921594,36.0,966.39958478161
4434G,52419.0,16.0,407.31104183712887,trabalhista,0.14222634508944873,0.5353813132202064,14.0,8.0,alto,54.0,alto,0.0,3276.1875,0.4964443442196654,47.0,895.2602184231293
7170C,111238.0,17.0,784.4393420890885,criminal,0.8343361101428741,0.7945635013143846,23.0,1.0,baixo,22.0,medio,0.18129305103410492,6543.411764705882,0.11013863977397759,51.0,2464.395825226628
5019G,69291.0,1.0,652.0080221788253,criminal,0.6272943574416945,0.3764275145672973,15.0,,baixo,20.0,alto,0.20080198437834582,69291.0,0.5646691328646549,54.0,1892.712398629659
9818F,304541.0,10.0,584.3540868587663,criminal,0.24653019116080505,0.1822085263867537,3.0,7.0,medio,93.0,alto,0.6618867708461513,30454.1,0.7083388316660233,44.0,1220.5067174521691
2654A,350032.0,10.0,572.2138327858139,trabalhista,0.8194745278610325,0.6790697463255098,3.0,1.0,alto,82.0,medio,1.0,35003.2,0.56278033584645,49.0,2015.30801468694
9826G,65169.0,2.0,509.39015909471567,trabalhista,0.38441321861281297,0.8585017088204207,12.0,3.0,baixo,29.0,baixo,0.5498365850275747,32584.5,0.3338617233201385,51.0,1111.4086486695346
7852G,92182.0,9.0,690.0229418024112,criminal,0.0,0.46308532125623797,23.0,8.0,alto,44.0,alto,0.5636960059850031,10242.444444444443,0.5511804853874951,42.0,2320.471036420457
1239H,384620.0,13.0,157.04149340013834,criminal,0.10225152778715785,0.136642024761975,15.0,3.0,baixo,91.0,baixo,0.4092756953196603,29586.153846153848,0.8709329471738443,36.0,591.2176495648364
4045H,334393.0,16.0,901.0228812714756,criminal,0.0,0.4676857354827701,11.0,6.0,medio,35.0,baixo,0.39388679389538717,,0.6600287182039315,58.0,2351.239147584102
4175F,189413.0,18.0,121.52514882175407,trabalhista,0.316672701064469,0.03833967198712157,10.0,10.0,medio,29.0,medio,0.3280918013861413,10522.944444444443,0.2495621615614667,60.0,6.9905926747890135
9608F,367747.0,19.0,573.536489532311,trabalhista,0.13553171721638588,0.41650207153235347,20.0,4.0,baixo,6.0,alto,0.43115705980472574,19355.105263157893,0.683264265385133,35.0,1678.608192189423
4111D,207216.0,12.0,430.807238285786,trabalhista,0.1331756509498415,0.3596053239162503,15.0,1.0,alto,37.0,alto,0.36271477692022275,17268.0,0.061360709914998424,57.0,1845.8643641283793
2826C,484988.0,8.0,548.7804974236507,criminal,0.45413169576938517,0.6857181169433062,18.0,7.0,alto,89.0,alto,0.7453182024533793,60623.5,0.7213953141508501,57.0,1894.9694741553092
9507A,109360.0,17.0,276.4049552159616,criminal,0.5534710557474458,0.798943897497313,14.0,10.0,baixo,85.0,alto,0.0,6432.941176470588,0.2930174984413295,39.0,511.489256950479
8893B,43444.0,15.0,512.8447627350134,criminal,0.8669791473351219,1.0,6.0,9.0,baixo,58.0,desconhecido,0.6837383217859996,2896.266666666667,0.8005214299516135,37.0,1794.0628914291956
3066C,468863.0,10.0,786.9611489705438,civil,0.7112731205365306,0.0879969715283313,14.0,9.0,medio,64.0,medio,0.8359977004080859,46886.3,0.9402072198276329,56.0,1734.888429093962
5114A,153662.0,15.0,232.17863943296604,civil,0.9431823214363042,0.5594886735069309,16.0,1.0,alto,31.0,baixo,0.12745248590636216,10244.133333333331,0.8632222052945893,45.0,773.6402376851389
5409E,275488.0,15.0,471.93128473258963,trabalhista,0.5608825698255152,0.7922227006501509,2.0,2.0,baixo,,medio,0.28515667548859364,18365.866666666665,0.0,50.0,1409.3201018597633
3764A,128843.0,7.0,823.8421708855121,civil,0.6902562013695386,0.8368402270490595,19.0,9.0,medio,80.0,alto,1.0,18406.14285714286,0.5878975127887789,55.0,2713.5049162444566
1259C,303118.0,13.0,193.62631100757562,criminal,0.7340102716231062,0.831957497843832,5.0,6.0,medio,60.0,medio,1.0,23316.76923076923,1.0,43.0,918.1914874581119
7313E,142150.0,17.0,741.8509680761949,criminal,0.033944878968572845,0.0,11.0,4.0,baixo,14.0,medio,0.24062656818232095,8361.764705882353,0.6120254104554507,38.0,2978.796847740697
6103F,461599.0,9.0,326.4731266472377,criminal,0.232782179437872,0.7298410781408061,11.0,9.0,baixo,70.0,alto,0.322114286435182,51288.77777777778,0.62600950524987,43.0,131.9599968318122
6485H,286620.0,8.0,452.78939003598134,trabalhista,,,21.0,10.0,medio,11.0,baixo,0.0,35827.5,0.0,48.0,1044.2144392911123
2993G,124826.0,20.0,278.6027392598705,civil,,,19.0,2.0,medio,27.0,baixo,0.47023835583777807,6241.3,0.8485691663407592,44.0,1157.4803413857012
4324H,389792.0,18.0,666.3127039011356,criminal,0.498256797511624,0.5085913848071602,18.0,1.0,alto,69.0,medio,0.8932833814523876,21655.11111111111,0.706104676777542,56.0,2290.506301249842
6223H,255121.0,13.0,577.7707627858144,trabalhista,0.9197815965402102,1.0,8.0,10.0,alto,79.0,desconhecido,0.26959877094750373,19624.69230769231,0.8409755174727856,50.0,1984.7408314058619
1603F,426172.0,16.0,466.07543284685585,criminal,0.1903857255445729,0.3824406175396535,23.0,5.0,medio,,,0.676390517365924,26635.75,0.625443013450329,43.0,645.3175985098796
6818D,431293.0,9.0,513.5066922733231,civil,0.33402728950372423,0.5734995102628706,12.0,9.0,medio,62.0,desconhecido,1.0,47921.444444444445,0.9064858655110085,37.0,2014.6950594527743
3876H,328634.0,12.0,604.1002365735255,civil,0.5707010363572814,0.7783537471298706,9.0,0.0,medio,53.0,desconhecido,0.3608646694743841,27386.166666666668,0.673435563688422,35.0,1755.495188797599
7313E,271435.0,12.0,360.19751989557915,civil,0.8581432530928481,0.6578386834826627,3.0,7.0,alto,80.0,baixo,0.0,22619.58333333333,0.22876705693623856,56.0,1693.856757685288
8809B,154713.0,6.0,204.7727270044938,civil,0.31655168013662655,0.009443685231712906,6.0,4.0,baixo,18.0,alto,0.7794290729840518,25785.5,0.24088238165542553,54.0,599.189813164532
6529B,85612.0,19.0,446.47731862522596,civil,0.8545324107315793,0.8416928162082454,21.0,4.0,baixo,97.0,baixo,0.9152349278137638,4505.894736842105,0.8720440747493376,45.0,1503.1607541421906
4147B,130474.0,7.0,229.67622992589847,civil,0.17292069741921362,0.37804770812436084,21.0,1.0,alto,99.0,,0.0905778790790796,18639.14285714286,0.33687629895429383,60.0,982.5335332045402
9581A,66159.0,3.0,399.04620645138607,civil,0.3916020480753746,0.6624770812203347,1.0,6.0,baixo,24.0,medio,0.430035683974039,22053.0,0.6816938991696668,54.0,1094.289204758516
8673E,69710.0,16.0,596.9063253484189,criminal,0.7650403925412693,0.6566242156607544,17.0,4.0,medio,99.0,alto,0.8030647562994442,4356.875,0.6756363975398417,54.0,1121.4707437903562
5993D,437022.0,18.0,460.41053793170704,civil,1.0,0.8436404650674192,3.0,7.0,medio,7.0,medio,0.5225745633918023,24279.0,0.6049277467633203,35.0,1556.8715300588046
2956H,143096.0,16.0,390.7540376210325,civil,0.044981906878492586,0.395000124204842,18.0,4.0,baixo,14.0,medio,0.16276465035016807,8943.5,0.45389149594067973,39.0,1163.6431519852288
8724C,239417.0,7.0,328.56506320134315,trabalhista,0.4795288431403162,0.471746364442921,18.0,8.0,alto,50.0,medio,0.32493587451950645,34202.42857142857,0.3944498801325162,43.0,1239.7092753780005
8063B,241463.0,4.0,644.1241458393081,trabalhista,0.584022294172676,0.32125972078846776,2.0,4.0,alto,94.0,medio,0.9418794055743946,60365.75,0.5001882764893271,37.0,1897.5284666031039
3441D,399556.0,8.0,831.7713757875415,trabalhista,0.0,0.040958116621328866,4.0,2.0,baixo,24.0,medio,0.17417225529324173,49944.5,0.12804424426794975,46.0,2564.774824963753
4331C,124924.0,13.0,694.931388513048,criminal,0.5784469233969677,0.7436991299972122,1.0,1.0,alto,79.0,alto,0.15475011652782816,9609.53846153846,0.5318507265626424,52.0,2197.5579216875376
4971E,298602.0,13.0,734.5771634235354,trabalhista,0.2847730709347431,0.4294184094483557,10.0,4.0,baixo,13.0,baixo,0.0,22969.384615384617,0.2870318739809842,36.0,2105.7044045797506
5842A,423137.0,17.0,433.1889261184029,criminal,0.2666099535380034,0.1852895904213582,,9.0,alto,19.0,medio,0.961322126173284,24890.41176470588,0.5326456767389984,44.0,897.4396389084033
4582A,327668.0,17.0,295.3253185293428,civil,0.9583456011081454,1.0,5.0,9.0,alto,29.0,baixo,0.3904453154272677,19274.58823529412,0.8317815934545549,41.0,501.4131305200217
6523D,167925.0,5.0,523.9158616230703,civil,0.6052893050095076,0.8306761741598219,9.0,4.0,medio,22.0,alto,1.0,33585.0,1.0,56.0,1807.4610873173035
5182D,332621.0,6.0,490.369594065458,civil,1.0,0.49482060800335437,14.0,5.0,baixo,2.0,baixo,0.1147424325935022,55436.833333333336,0.05219182430010538,52.0,1455.6565931678504
4764F,324366.0,19.0,239.0218371589885,civil,0.65299797345092,0.789684239437415,21.0,1.0,medio,77.0,baixo,0.6200307761630784,17071.894736842107,0.7732006407934942,50.0,349.0424319555002
2351H,48320.0,13.0,236.84557525704744,trabalhista,0.8570814213651607,0.4893557003803728,13.0,4.0,alto,,alto,0.8997114117214424,3716.923076923077,0.5106706955585136,47.0,1219.375129382524
6229D,124154.0,14.0,564.6192963568662,trabalhista,0.15215339273432255,0.06595831309389594,13.0,0.0,medio,38.0,medio,0.17495865546959555,8868.142857142857,0.07736094446153247,35.0,2039.905171553201
4057B,82243.0,4.0,437.18694962535557,trabalhista,1.0,0.6793199124024275,1.0,2.0,medio,18.0,,0.40227447574902553,20560.75,0.38045715027694016,41.0,857.7917608810983
2819D,206687.0,7.0,415.31389216878983,trabalhista,1.0,0.678332919832136,17.0,2.0,alto,51.0,alto,0.7130313673231927,29526.714285714286,0.5348486034937323,45.0,1494.719555574302
